,rank,mean_importance
3mer_freq_3_AAG,1594.0,0.18476639688014984
3mer_freq_3_AAC,6911.0,0.031561198830604556
3mer_freq_3_ATA,1599.0,0.1844833016395569
3mer_freq_3_ATT,8265.0,0.01829099953174591
3mer_freq_3_ATG,1622.0,0.18207650184631347
3mer_freq_3_ATC,630.0,0.3652703046798706
3mer_freq_3_AGA,141.0,1.1493361935019493
3mer_freq_3_AGT,56.0,2.541770400106907
3mer_freq_3_AGG,756.0,0.31897619515657427
3mer_freq_3_AGC,6610.0,0.03566350042819977
3mer_freq_3_ACA,2209.0,0.1423537015914917
3mer_freq_3_ACT,5260.0,0.0552930012345314
3mer_freq_3_ACG,3229.0,0.10271420180797577
3mer_freq_3_ACC,843.0,0.29224860221147536
3mer_freq_3_TAA,1732.0,0.172010600566864
3mer_freq_3_TAT,82.0,1.8401656866073608
3mer_freq_3_TAG,5496.0,0.05154460072517395
3mer_freq_3_TAC,2767.0,0.11811190247535705
3mer_freq_3_TTA,771.0,0.3139085978269577
3mer_freq_3_TTT,5588.0,0.05020890235900879
3mer_freq_3_TTG,331.0,0.6167446911334992
3mer_freq_3_TTC,1813.0,0.1658881962299347
3mer_freq_3_TGA,1348.0,0.20612950026988983
3mer_freq_3_TGT,1259.0,0.2166354015469551
3mer_freq_3_TGG,542.0,0.41562770307064056
3mer_freq_3_TGC,2206.0,0.1424090027809143
3mer_freq_3_TCA,1950.0,0.15673380196094513
3mer_freq_3_TCT,6008.0,0.04348369836807251
3mer_freq_3_TCG,12636.5,0.0
3mer_freq_3_TCC,61.0,2.299310003221035
3mer_freq_3_GAA,288.0,0.7010531961917877
3mer_freq_3_GAT,1216.0,0.22180010378360748
3mer_freq_3_GAG,247.0,0.7663626909255982
3mer_freq_3_GAC,7549.0,0.024314899742603303
3mer_freq_3_GTA,2599.0,0.12447500079870225
3mer_freq_3_GTT,89.0,1.6806322917342187
3mer_freq_3_GTG,694.0,0.3396164998412132
3mer_freq_3_GTC,2420.0,0.13235580325126647
3mer_freq_3_GGA,3702.0,0.08913780003786087
3mer_freq_3_GGT,505.0,0.4351454973220825
3mer_freq_3_GGG,8644.0,0.014638599753379822
3mer_freq_3_GGC,1154.0,0.23388450145721434
3mer_freq_3_GCA,1403.0,0.20115820318460464
3mer_freq_3_GCT,421.0,0.5064361944794655
3mer_freq_3_GCG,4512.0,0.07021040171384811
3mer_freq_3_GCC,6854.0,0.032320401072502135
3mer_freq_3_CAA,25.0,5.8466535121202465
3mer_freq_3_CAT,1753.0,0.1702173948287964
3mer_freq_3_CAG,423.0,0.5054757997393609
3mer_freq_3_CAC,2778.0,0.11773579865694046
3mer_freq_3_CTA,968.0,0.2634582996368408
3mer_freq_3_CTT,1911.0,0.15918589681386947
3mer_freq_3_CTG,12636.5,0.0
3mer_freq_3_CTC,154.0,1.0839298993349076
3mer_freq_3_CGA,714.0,0.3327739998698235
3mer_freq_3_CGT,1523.0,0.1910721018910408
3mer_freq_3_CGG,5777.0,0.04727829992771149
3mer_freq_3_CGC,1416.0,0.20025889873504638
3mer_freq_3_CCA,4803.0,0.06403120160102845
3mer_freq_3_CCT,1215.0,0.22193900346755982
3mer_freq_3_CCG,3971.0,0.08232529759407044
3mer_freq_3_CCC,559.0,0.4091468945145607
4mer_freq_5_AAAA,12636.5,0.0
4mer_freq_5_AAAT,560.0,0.40891200602054595
4mer_freq_5_AAAG,294.0,0.6837658032774925
4mer_freq_5_AAAC,12636.5,0.0
4mer_freq_5_AATA,12636.5,0.0
4mer_freq_5_AATT,12636.5,0.0
4mer_freq_5_AATG,12636.5,0.0
4mer_freq_5_AATC,3039.0,0.10867680013179778
4mer_freq_5_AAGA,5550.0,0.05068310052156448
4mer_freq_5_AAGT,5381.0,0.053285902738571166
4mer_freq_5_AAGG,12636.5,0.0
4mer_freq_5_AAGC,1643.0,0.17995320111513138
4mer_freq_5_AACA,8403.0,0.01723040044307709
4mer_freq_5_AACT,4826.0,0.06351240277290345
4mer_freq_5_AACG,12636.5,0.0
4mer_freq_5_AACC,4078.0,0.07989619970321656
4mer_freq_5_ATAA,12636.5,0.0
4mer_freq_5_ATAT,12636.5,0.0
4mer_freq_5_ATAG,12636.5,0.0
4mer_freq_5_ATAC,12636.5,0.0
4mer_freq_5_ATTA,12636.5,0.0
4mer_freq_5_ATTT,8509.0,0.016411599516868592
4mer_freq_5_ATTG,12636.5,0.0
4mer_freq_5_ATTC,6023.0,0.04325459897518158
4mer_freq_5_ATGA,12636.5,0.0
4mer_freq_5_ATGT,1098.0,0.2418282985687256
4mer_freq_5_ATGG,12636.5,0.0
4mer_freq_5_ATGC,838.0,0.2932169020175934
4mer_freq_5_ATCA,12636.5,0.0
4mer_freq_5_ATCT,1579.0,0.1863616019487381
4mer_freq_5_ATCG,3223.0,0.10286370366811752
4mer_freq_5_ATCC,7379.0,0.02595129907131195
4mer_freq_5_AGAA,945.0,0.26773110032081604
4mer_freq_5_AGAT,12636.5,0.0
4mer_freq_5_AGAG,7550.0,0.024296300113201143
4mer_freq_5_AGAC,2405.0,0.1327114000916481
4mer_freq_5_AGTA,12636.5,0.0
4mer_freq_5_AGTT,3471.0,0.09542949795722962
4mer_freq_5_AGTG,1872.0,0.16230180263519287
4mer_freq_5_AGTC,1406.0,0.2010730981826782
4mer_freq_5_AGGA,12636.5,0.0
4mer_freq_5_AGGT,12636.5,0.0
4mer_freq_5_AGGG,5697.0,0.04833739995956421
4mer_freq_5_AGGC,2680.0,0.12165900319814682
4mer_freq_5_AGCA,2515.0,0.12802840173244476
4mer_freq_5_AGCT,2306.0,0.13766540288925172
4mer_freq_5_AGCG,12636.5,0.0
4mer_freq_5_AGCC,170.0,1.0353972055017948
4mer_freq_5_ACAA,6796.0,0.03321790099143982
4mer_freq_5_ACAT,12636.5,0.0
4mer_freq_5_ACAG,4643.0,0.06739130020141601
4mer_freq_5_ACAC,813.0,0.30121299624443054
4mer_freq_5_ACTA,12636.5,0.0
4mer_freq_5_ACTT,12636.5,0.0
4mer_freq_5_ACTG,2911.0,0.11263779997825622
4mer_freq_5_ACTC,1453.0,0.19793549478054046
4mer_freq_5_ACGA,12636.5,0.0
4mer_freq_5_ACGT,3135.0,0.10576769933104516
4mer_freq_5_ACGG,3037.0,0.10872960090637207
4mer_freq_5_ACGC,12636.5,0.0
4mer_freq_5_ACCA,12636.5,0.0
4mer_freq_5_ACCT,7356.0,0.026154300570487975
4mer_freq_5_ACCG,892.0,0.28008899837732315
4mer_freq_5_ACCC,276.0,0.7205264031887054
4mer_freq_5_TAAA,5818.0,0.04666230082511902
4mer_freq_5_TAAT,8252.0,0.018388399481773378
4mer_freq_5_TAAG,4182.0,0.07749289944767952
4mer_freq_5_TAAC,3092.0,0.10690380334854126
4mer_freq_5_TATA,4977.0,0.06023939847946167
4mer_freq_5_TATT,5361.0,0.053684598207473753
4mer_freq_5_TATG,12636.5,0.0
4mer_freq_5_TATC,12636.5,0.0
4mer_freq_5_TAGA,5009.0,0.05966249704360962
4mer_freq_5_TAGT,8287.0,0.018128199875354765
4mer_freq_5_TAGG,8078.0,0.01970739960670471
4mer_freq_5_TAGC,12636.5,0.0
4mer_freq_5_TACA,12636.5,0.0
4mer_freq_5_TACT,641.0,0.361489500105381
4mer_freq_5_TACG,7865.0,0.021256899833679198
4mer_freq_5_TACC,12636.5,0.0
4mer_freq_5_TTAA,12636.5,0.0
4mer_freq_5_TTAT,12636.5,0.0
4mer_freq_5_TTAG,12636.5,0.0
4mer_freq_5_TTAC,12636.5,0.0
4mer_freq_5_TTTA,3298.0,0.10023539960384369
4mer_freq_5_TTTT,1470.0,0.19642910063266755
4mer_freq_5_TTTG,1266.0,0.2159107968211174
4mer_freq_5_TTTC,236.0,0.7972073957324028
4mer_freq_5_TTGA,4796.0,0.06411569863557816
4mer_freq_5_TTGT,8147.0,0.01922300010919571
4mer_freq_5_TTGG,5879.0,0.04566380083560943
4mer_freq_5_TTGC,5704.0,0.048179298639297485
4mer_freq_5_TTCA,3157.0,0.10474989861249924
4mer_freq_5_TTCT,12636.5,0.0
4mer_freq_5_TTCG,12636.5,0.0
4mer_freq_5_TTCC,17.0,7.107336980104447
4mer_freq_5_TGAA,8599.0,0.015360400080680847
4mer_freq_5_TGAT,6291.0,0.0397709995508194
4mer_freq_5_TGAG,12636.5,0.0
4mer_freq_5_TGAC,12636.5,0.0
4mer_freq_5_TGTA,3470.0,0.09544240236282349
4mer_freq_5_TGTT,2190.0,0.14329220056533815
4mer_freq_5_TGTG,3033.0,0.1087930977344513
4mer_freq_5_TGTC,3235.0,0.10261499881744385
4mer_freq_5_TGGA,2586.0,0.12496920228004456
4mer_freq_5_TGGT,2993.0,0.11019780188798904
4mer_freq_5_TGGG,3403.0,0.09719079732894897
4mer_freq_5_TGGC,3880.0,0.084825399518013
4mer_freq_5_TGCA,619.0,0.36977490335702895
4mer_freq_5_TGCT,2642.0,0.12285989820957184
4mer_freq_5_TGCG,6786.0,0.033321499824523926
4mer_freq_5_TGCC,5906.0,0.04513249844312668
4mer_freq_5_TCAA,12636.5,0.0
4mer_freq_5_TCAT,12636.5,0.0
4mer_freq_5_TCAG,3215.0,0.10310330241918564
4mer_freq_5_TCAC,2479.0,0.12944220155477523
4mer_freq_5_TCTA,12636.5,0.0
4mer_freq_5_TCTT,217.0,0.8388302057981492
4mer_freq_5_TCTG,1535.0,0.19002729952335357
4mer_freq_5_TCTC,543.0,0.4139952972531319
